epoch,train/box_loss,train/obj_loss,train/cls_loss,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,val/box_loss,val/obj_loss,val/cls_loss,x/lr0,x/lr1,x/lr2,cumulative_avg_mAP_0.5,metrics/F1_score
113,0.035081,0.013237,0,0.95608,0.91689,0.96908,0.62276,0.031721,0.0080821,0,0.006304,0.006304,0.006304,0.7804187843333333,0.9360749944740172
114,0.03512,0.013941,0,0.97297,0.87912,0.9598,0.61183,0.032602,0.008243,0,0.006271,0.006271,0.006271,0.7819786209913043,0.9236671937108888
115,0.03425,0.013815,0,0.95821,0.88184,0.96624,0.6175,0.032257,0.0081032,0,0.006238,0.006238,0.006238,0.7835670811551725,0.9184401580391838
116,0.034152,0.013528,0,0.96073,0.89604,0.96395,0.59927,0.03326,0.0082554,0,0.006205,0.006205,0.006205,0.7851088155042735,0.9272580978796511
117,0.036203,0.013702,0,0.94567,0.90842,0.96375,0.59246,0.033041,0.0083103,0,0.006172,0.006172,0.006172,0.7866227238474577,0.9266708103705861
118,0.033459,0.013733,0,0.93759,0.90795,0.95848,0.62642,0.031144,0.0081596,0,0.006139,0.006139,0.006139,0.7880669026386554,0.9225319857602653
119,0.035114,0.013609,0,0.96148,0.89011,0.96061,0.55016,0.036225,0.0084011,0,0.006106,0.006106,0.006106,0.7895047617833334,0.9244195127431019
120,0.034559,0.013241,0,0.9433,0.90476,0.96171,0.62846,0.031407,0.0082546,0,0.006073,0.006073,0.006073,0.7909279455702479,0.9236281376145796
121,0.034099,0.012541,0,0.96802,0.887,0.9574,0.62568,0.03159,0.0080745,0,0.00604,0.00604,0.00604,0.7922924706065574,0.925740682041164
122,0.034985,0.013117,0,0.95338,0.89744,0.95941,0.61187,0.031679,0.0087613,0,0.006007,0.006007,0.006007,0.7936511497073171,0.924564622383592
123,0.034648,0.013684,0,0.96203,0.88177,0.95851,0.61845,0.031257,0.0083588,0,0.005974,0.005974,0.005974,0.7949806565645161,0.9201531544636078
124,0.033648,0.013282,0,0.94463,0.90842,0.96276,0.63614,0.03052,0.0081578,0,0.005941,0.005941,0.005941,0.7963228913120001,0.9261712145921588
125,0.034116,0.01358,0,0.96575,0.87363,0.94982,0.57781,0.034976,0.0082101,0,0.005908,0.005908,0.005908,0.7975411223333334,0.9173832188019876
126,0.033124,0.012758,0,0.96798,0.89377,0.96633,0.59923,0.032579,0.0081453,0,0.005875,0.005875,0.005875,0.7988701686141733,0.9293959818450382
127,0.033793,0.013085,0,0.97497,0.88645,0.96104,0.58886,0.032888,0.0081347,0,0.005842,0.005842,0.005842,0.800137120421875,0.9286052116126399
128,0.033518,0.013441,0,0.96166,0.8956,0.96148,0.60386,0.033079,0.0081428,0,0.005809,0.005809,0.005809,0.8013878404186047,0.9274551715968685
129,0.03426,0.013323,0,0.95119,0.90293,0.96215,0.59047,0.032745,0.0083343,0,0.005776,0.005776,0.005776,0.8026244724153847,0.9264319318059241
130,0.034504,0.013063,0,0.95058,0.90842,0.96647,0.60481,0.032334,0.0082684,0,0.005743,0.005743,0.005743,0.8038752016335878,0.9290219296395911
131,0.03351,0.013194,0,0.9588,0.91392,0.97043,0.61849,0.031691,0.0081864,0,0.00571,0.00571,0.00571,0.8051369804090909,0.9358222222222222
132,0.03225,0.013174,0,0.9536,0.90331,0.96863,0.62406,0.031199,0.0079871,0,0.005677,0.005677,0.005677,0.8063662512330827,0.9277740073563069
133,0.033148,0.01267,0,0.96002,0.87948,0.95456,0.58422,0.034155,0.0081957,0,0.005644,0.005644,0.005644,0.8074721747313434,0.9179868329437347
134,0.032886,0.012537,0,0.95866,0.90659,0.95906,0.58858,0.033527,0.0081463,0,0.005611,0.005611,0.005611,0.8085950475111111,0.9318982113925747
135,0.033355,0.012957,0,0.95915,0.90298,0.96302,0.60135,0.032261,0.0081282,0,0.005578,0.005578,0.005578,0.8097305251029412,0.9302178333413886
136,0.033119,0.012929,0,0.95198,0.89194,0.96082,0.6372,0.030227,0.0081831,0,0.005545,0.005545,0.005545,0.8108333679854014,0.9209825168120092
