epoch,train/box_loss,train/obj_loss,train/cls_loss,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,val/box_loss,val/obj_loss,val/cls_loss,x/lr0,x/lr1,x/lr2,cumulative_avg_mAP_0.5,metrics/F1_score
74,0.037851,0.010818,0,0.88904,0.76663,0.86369,0.56049,0.031066,0.0085609,0,0.007591,0.007591,0.007591,0.7483687205333334,0.823309880833741
75,0.039403,0.011292,0,0.88966,0.76112,0.86381,0.56339,0.031308,0.0085022,0,0.007558,0.007558,0.007558,0.7498876847368421,0.8203855379881025
76,0.038274,0.011255,0,0.87937,0.77428,0.86429,0.55634,0.031641,0.008529,0,0.007525,0.007525,0.007525,0.7513734290909091,0.8234857480119735
77,0.036959,0.010415,0,0.88596,0.77529,0.86702,0.56455,0.030846,0.008454,0,0.007492,0.007492,0.007492,0.7528560774358974,0.8269386647404063
78,0.038026,0.011134,0,0.8848,0.77693,0.87019,0.5733,0.030459,0.0084388,0,0.007459,0.007459,0.007459,0.7543413169620253,0.8273638485193142
79,0.038421,0.010521,0,0.87296,0.78438,0.86762,0.5737,0.030643,0.0084188,0,0.007426,0.007426,0.007426,0.7557573005,0.8263028283876573
80,0.03865,0.011029,0,0.88759,0.77373,0.86707,0.57192,0.030863,0.0084152,0,0.007393,0.007393,0.007393,0.7571315313580247,0.8267582533166399
81,0.038143,0.010722,0,0.89582,0.75937,0.86283,0.55877,0.031587,0.0085128,0,0.00736,0.00736,0.00736,0.7584205370731707,0.8219706902530827
82,0.037697,0.010823,0,0.88502,0.77052,0.86313,0.55547,0.031227,0.0084778,0,0.007327,0.007327,0.007327,0.7596820968674699,0.8238104913200527
83,0.037566,0.010785,0,0.88551,0.77812,0.86897,0.5703,0.030333,0.008419,0,0.007294,0.007294,0.007294,0.7609831433333333,0.8283489011378733
84,0.038367,0.011023,0,0.89211,0.76883,0.86653,0.55564,0.031145,0.0084906,0,0.007261,0.007261,0.007261,0.7622248710588235,0.8258948924103218
85,0.036458,0.01082,0,0.88398,0.78048,0.87028,0.56883,0.030584,0.0083672,0,0.007228,0.007228,0.007228,0.7634813260465115,0.8290120644533361
86,0.037288,0.010895,0,0.88194,0.77609,0.86711,0.56589,0.030846,0.0085095,0,0.007195,0.007195,0.007195,0.7646724602298851,0.8256362244350222
87,0.037123,0.010968,0,0.88228,0.77795,0.86843,0.57284,0.030131,0.0083749,0,0.007162,0.007162,0.007162,0.7658515231818182,0.826836915367148
88,0.037372,0.010754,0,0.88566,0.77041,0.86526,0.56079,0.031072,0.0084659,0,0.007129,0.007129,0.007129,0.7669684723595506,0.8240247339786362
89,0.036733,0.01054,0,0.8802,0.78784,0.87158,0.58071,0.029948,0.0082978,0,0.007096,0.007096,0.007096,0.7681308226666667,0.8314629960912209
90,0.036645,0.010783,0,0.88327,0.77559,0.87036,0.57351,0.030293,0.0082902,0,0.007063,0.007063,0.007063,0.7692542202197802,0.8259351353339041
91,0.036989,0.010765,0,0.88891,0.7742,0.87295,0.57145,0.030245,0.0082753,0,0.00703,0.00703,0.00703,0.7703813482608696,0.8275990427572438
92,0.036919,0.010753,0,0.89153,0.77581,0.87216,0.58145,0.029738,0.0082725,0,0.006997,0.006997,0.006997,0.7714757423655914,0.8296542868281215
93,0.035707,0.010765,0,0.88233,0.77491,0.86706,0.56319,0.030489,0.0082801,0,0.006964,0.006964,0.006964,0.7724925961702128,0.8251385922376964
94,0.035607,0.010599,0,0.88187,0.77779,0.87181,0.57153,0.029972,0.0082617,0,0.006931,0.006931,0.006931,0.7735380425263159,0.8265664862682718
95,0.036909,0.010999,0,0.8891,0.77812,0.87586,0.573,0.030168,0.0082269,0,0.006898,0.006898,0.006898,0.77460389625,0.8299162582022769
96,0.037021,0.01095,0,0.88893,0.78386,0.87525,0.57925,0.029815,0.0082239,0,0.006865,0.006865,0.006865,0.7756414849484536,0.833095211951291
97,0.036682,0.010546,0,0.89826,0.77845,0.87745,0.58211,0.029556,0.0082581,0,0.006832,0.006832,0.006832,0.7766803473469387,0.8340744636818531
98,0.036602,0.010502,0,0.88505,0.77997,0.87051,0.58089,0.029689,0.0082699,0,0.006799,0.006799,0.006799,0.7776281216161617,0.8291941820518672
99,0.036761,0.010913,0,0.89235,0.77964,0.87573,0.57674,0.029965,0.0082485,0,0.006766,0.006766,0.006766,0.7786091404,0.8321960705506611
100,0.036509,0.01054,0,0.87819,0.78281,0.87376,0.57923,0.029509,0.0081853,0,0.006733,0.006733,0.006733,0.779551228118812,0.8277614857314871
101,0.037034,0.01052,0,0.88861,0.77998,0.87514,0.58192,0.029753,0.0082297,0,0.0067,0.0067,0.0067,0.7804883729411765,0.8307589375460718
102,0.036453,0.010669,0,0.87838,0.78707,0.87604,0.58084,0.02992,0.0082094,0,0.006667,0.006667,0.006667,0.7814160586407768,0.8302219179200817
103,0.035877,0.010431,0,0.89022,0.78403,0.87783,0.57785,0.029961,0.0081992,0,0.006634,0.006634,0.006634,0.7823431157692308,0.8337574276243094
104,0.035143,0.010374,0,0.88847,0.7883,0.8784,0.5869,0.029354,0.0081348,0,0.006601,0.006601,0.006601,0.7832579432380952,0.8353929292628088
105,0.03477,0.010408,0,0.88244,0.79112,0.87871,0.58534,0.029288,0.0081375,0,0.006568,0.006568,0.006568,0.7841584343396227,0.8342885021152513
106,0.036095,0.010494,0,0.88536,0.79032,0.87874,0.58871,0.029094,0.0081207,0,0.006535,0.006535,0.006535,0.7850423742056075,0.8351447951876253
107,0.036088,0.010386,0,0.87948,0.79606,0.88105,0.58893,0.02918,0.0081106,0,0.006502,0.006502,0.006502,0.7859313337037037,0.8356933869677835
108,0.035797,0.010408,0,0.87156,0.80096,0.88208,0.59114,0.028853,0.0081091,0,0.006469,0.006469,0.006469,0.786813431559633,0.8347699251428982
109,0.03549,0.010276,0,0.88057,0.79559,0.88097,0.58766,0.029141,0.0080815,0,0.006436,0.006436,0.006436,0.7876694003636363,0.8359257902586866
110,0.034272,0.010352,0,0.87653,0.79669,0.88033,0.58959,0.028995,0.0080582,0,0.006403,0.006403,0.006403,0.7885041805405405,0.8347051621424558
111,0.035521,0.010583,0,0.89407,0.78977,0.88019,0.58724,0.029206,0.0080474,0,0.00637,0.00637,0.00637,0.7893228039285713,0.8386897376235272
112,0.034947,0.010674,0,0.89898,0.79039,0.88308,0.59358,0.028866,0.0080381,0,0.006337,0.006337,0.006337,0.7901525136283186,0.8411950042915407
113,0.035835,0.010575,0,0.89912,0.79162,0.88314,0.58985,0.028964,0.0081003,0,0.006304,0.006304,0.006304,0.7909681933333333,0.8419524875498303
114,0.0355,0.010702,0,0.90016,0.79129,0.88276,0.5875,0.028979,0.0080694,0,0.006271,0.006271,0.006271,0.7917663829565218,0.8422212969937035
115,0.035314,0.010433,0,0.89805,0.79131,0.8839,0.58977,0.028889,0.0080213,0,0.006238,0.006238,0.006238,0.7925606382758621,0.8413078864185254
116,0.034837,0.010254,0,0.9001,0.78663,0.88224,0.58956,0.029001,0.0080366,0,0.006205,0.006205,0.006205,0.7933271285470085,0.8395483130080096
117,0.035007,0.010617,0,0.89371,0.79162,0.88243,0.59116,0.028754,0.0080123,0,0.006172,0.006172,0.006172,0.7940822376271186,0.8395729147407333
118,0.034979,0.0099896,0,0.90026,0.79078,0.88504,0.59129,0.028731,0.0079978,0,0.006139,0.006139,0.006139,0.7948465885714285,0.8419760653798845
119,0.034324,0.010093,0,0.90683,0.78909,0.88522,0.59398,0.028487,0.0079446,0,0.006106,0.006106,0.006106,0.7955997003333334,0.8438729240766073
120,0.034918,0.010342,0,0.90608,0.78825,0.88502,0.59135,0.028735,0.0079752,0,0.006073,0.006073,0.006073,0.7963387110743801,0.843067832122432
121,0.034661,0.01052,0,0.9067,0.78931,0.88408,0.59113,0.028638,0.007979,0,0.00604,0.00604,0.00604,0.797057901967213,0.8439424024622496
122,0.035157,0.010454,0,0.89982,0.79129,0.88558,0.59213,0.028586,0.0079599,0,0.006007,0.006007,0.006007,0.7977775938211382,0.8420724468544329
123,0.034476,0.010414,0,0.90288,0.78994,0.88795,0.59368,0.028687,0.0079794,0,0.005974,0.005974,0.005974,0.7985047906451613,0.8426424867381057
124,0.034484,0.0099916,0,0.90183,0.79267,0.8875,0.59596,0.028644,0.0079758,0,0.005941,0.005941,0.005941,0.79921675232,0.8437339464148716
125,0.034359,0.010203,0,0.89809,0.79534,0.88776,0.59737,0.028492,0.0079449,0,0.005908,0.005908,0.005908,0.7999194765079365,0.8435977874491417
126,0.033716,0.0099372,0,0.90246,0.79027,0.88728,0.59533,0.028515,0.0079546,0,0.005875,0.005875,0.005875,0.8006073546456692,0.8426471607403426
127,0.033943,0.0099861,0,0.89625,0.79365,0.88737,0.59435,0.028584,0.0079605,0,0.005842,0.005842,0.005842,0.8012851878125,0.8418353896680277
128,0.033359,0.010024,0,0.8997,0.79298,0.8875,0.5973,0.028433,0.007938,0,0.005809,0.005809,0.005809,0.8019535196899226,0.842975761514285
129,0.03357,0.010221,0,0.89814,0.79281,0.88651,0.59585,0.028528,0.0079359,0,0.005776,0.005776,0.005776,0.8026039541538462,0.8421944745852924
130,0.033232,0.010184,0,0.90017,0.79481,0.88875,0.59954,0.028507,0.0079306,0,0.005743,0.005743,0.005743,0.8032615575572518,0.8442154098573434
131,0.033873,0.010276,0,0.89853,0.79618,0.89022,0.60013,0.028427,0.0078922,0,0.00571,0.00571,0.00571,0.8039203336363636,0.8442643465843713
132,0.033465,0.010018,0,0.89876,0.79904,0.89056,0.60058,0.028474,0.0078754,0,0.005677,0.005677,0.005677,0.8045717596992481,0.845971481210979
133,0.033451,0.010145,0,0.90359,0.79925,0.89104,0.60189,0.028417,0.0078585,0,0.005644,0.005644,0.005644,0.8052170450746269,0.8482233298489582
134,0.034228,0.010079,0,0.89715,0.80513,0.89168,0.60181,0.028384,0.0078573,0,0.005611,0.005611,0.005611,0.8058575114074074,0.8486528414831872
135,0.034119,0.010058,0,0.89694,0.80446,0.89197,0.60334,0.028253,0.007843,0,0.005578,0.005578,0.005578,0.8064906914705883,0.8481866138474197
136,0.033863,0.010387,0,0.90001,0.80407,0.89187,0.60489,0.028161,0.007844,0,0.005545,0.005545,0.005545,0.8071138981021898,0.8493392806675744
137,0.032992,0.010056,0,0.90036,0.80159,0.89285,0.60697,0.027996,0.0078241,0,0.005512,0.005512,0.005512,0.8077351742028986,0.8481090189488528
138,0.033299,0.010347,0,0.90341,0.79889,0.89311,0.60734,0.027891,0.0078264,0,0.005479,0.005479,0.005479,0.8083493815827338,0.8479412734535628
139,0.03345,0.009888,0,0.90806,0.79585,0.89314,0.60797,0.027834,0.0078204,0,0.005446,0.005446,0.005446,0.8089550288571429,0.8482602379233644
140,0.033843,0.010168,0,0.90426,0.80007,0.89326,0.60715,0.027832,0.0078257,0,0.005413,0.005413,0.005413,0.8095529364539007,0.8489803009980461
141,0.033426,0.01023,0,0.90594,0.79973,0.89391,0.60634,0.02786,0.007825,0,0.00538,0.00538,0.00538,0.8101470002816902,0.8495282161262143
142,0.033468,0.0102,0,0.91065,0.79855,0.89308,0.60621,0.027852,0.0078177,0,0.005347,0.005347,0.005347,0.8107269513286713,0.8509238912941727
143,0.032541,0.010024,0,0.90719,0.79887,0.89405,0.60668,0.027876,0.0078109,0,0.005314,0.005314,0.005314,0.811305583611111,0.8495913101532185
144,0.032156,0.0098841,0,0.90941,0.79838,0.89406,0.60758,0.027786,0.0077947,0,0.005281,0.005281,0.005281,0.811876303724138,0.8502857562112437
145,0.033027,0.0099994,0,0.91012,0.79753,0.8948,0.60724,0.027727,0.0077907,0,0.005248,0.005248,0.005248,0.8124442742465753,0.8501133178344508
146,0.032952,0.010337,0,0.90928,0.79713,0.89519,0.60731,0.027686,0.0077773,0,0.005215,0.005215,0.005215,0.813007170340136,0.8495195954079031
147,0.032216,0.010152,0,0.90545,0.80007,0.89468,0.60678,0.0277,0.0077758,0,0.005182,0.005182,0.005182,0.8135590137837838,0.8495044109714339
148,0.033001,0.0097746,0,0.90399,0.80294,0.89491,0.60822,0.027642,0.0077661,0,0.005149,0.005149,0.005149,0.814104993557047,0.8504739275775808
149,0.033478,0.0099898,0,0.90471,0.8026,0.89508,0.60795,0.027639,0.0077618,0,0.005116,0.005116,0.005116,0.8146448269333334,0.8506015263777521
150,0.033413,0.010159,0,0.90653,0.79973,0.8941,0.60764,0.027635,0.0077573,0,0.005083,0.005083,0.005083,0.8151710201324504,0.8497875316774701
151,0.033185,0.010176,0,0.90215,0.80209,0.89472,0.60772,0.027655,0.0077517,0,0.00505,0.00505,0.00505,0.8156943686842105,0.8491826192320331
152,0.032418,0.0098484,0,0.90702,0.79838,0.89443,0.60813,0.027608,0.0077515,0,0.005017,0.005017,0.005017,0.8162089806535948,0.8492396242523749
153,0.033104,0.010123,0,0.90589,0.79973,0.89375,0.60772,0.027609,0.0077498,0,0.004984,0.004984,0.004984,0.8167124937662338,0.8495062319860226
154,0.033428,0.010018,0,0.90969,0.79943,0.89429,0.6089,0.027541,0.0077438,0,0.004951,0.004951,0.004951,0.8172129938064516,0.8510034131014791
155,0.032341,0.010049,0,0.90929,0.79897,0.8945,0.60863,0.027563,0.0077375,0,0.004918,0.004918,0.004918,0.8177084233333333,0.8505677488204372
156,0.032077,0.010095,0,0.9065,0.8006,0.89506,0.60969,0.027496,0.0077233,0,0.004885,0.004885,0.004885,0.8182011085350318,0.8502652451525979
157,0.031873,0.0096513,0,0.90906,0.80014,0.89516,0.60948,0.027507,0.0077191,0,0.004852,0.004852,0.004852,0.8186881901265823,0.8511294973086824
158,0.032582,0.010262,0,0.90779,0.80124,0.89454,0.61043,0.027427,0.0077097,0,0.004819,0.004819,0.004819,0.8191652455345912,0.8511935537702674
159,0.031686,0.010006,0,0.90856,0.80199,0.89517,0.61082,0.027422,0.0077055,0,0.004786,0.004786,0.004786,0.8196402752499999,0.8519552593025636
160,0.032439,0.010146,0,0.91112,0.80007,0.89537,0.61099,0.027445,0.0077003,0,0.004753,0.004753,0.004753,0.8201106462111801,0.8519916296846055
161,0.03198,0.0098591,0,0.91093,0.79958,0.89529,0.61162,0.027383,0.0076943,0,0.00472,0.00472,0.00472,0.8205747162962962,0.8516306942373911
162,0.031609,0.010123,0,0.90949,0.80093,0.89474,0.61218,0.027357,0.0076887,0,0.004687,0.004687,0.004687,0.8210297180368098,0.8517648597420516
163,0.032645,0.010046,0,0.90879,0.8009,0.89512,0.61236,0.02736,0.0076853,0,0.004654,0.004654,0.004654,0.8214814880487804,0.851440800379016
164,0.032034,0.0099878,0,0.90773,0.80067,0.89483,0.61251,0.027362,0.0076851,0,0.004621,0.004621,0.004621,0.8219260244848485,0.8508454449777569
165,0.032579,0.0098688,0,0.91021,0.7977,0.89514,0.61324,0.027344,0.0076762,0,0.004588,0.004588,0.004588,0.8223670725301205,0.8502491548149491
166,0.03175,0.0099232,0,0.91039,0.79597,0.89549,0.61364,0.027315,0.0076722,0,0.004555,0.004555,0.004555,0.8228049343712575,0.8493437824374692
167,0.032963,0.010137,0,0.91053,0.79739,0.89562,0.61415,0.027306,0.0076717,0,0.004522,0.004522,0.004522,0.8232383573809524,0.8502125587849547
168,0.031363,0.0096923,0,0.91025,0.80091,0.89658,0.61462,0.027255,0.0076689,0,0.004489,0.004489,0.004489,0.8236723315976332,0.8520866868089483
